id_recipe,quantity,measure,id_ingredient
1091,20,cl de,17
1092,3,cl de,28
1092,4,cl de,27
1092,7,cl de,112
1093,,quelques goûtes d',83
1093,0.5,cl de,30
1093,5,cl d',51
1093,5,cl de,81
1093,10,cl de,3
1094,6,cl de,28
1094,10,cl de,15
1094,6,cl de,59
1095,4,cl de,58
1095,3,cl de,112
1095,2,cl de,9
1095,1,cl de,84
1096,1.5,cl de,75
1096,1.5,cl de,53
1096,4,cl de,532
1097,2,cl de,3
1097,2,cl de,4
1097,2,cl de,124
1097,2,cl de,7
1097,4,cl de,8
1097,1,cl de,9
1097,1,cl de,81
1097,,,30
1098,2,cl de,35
1098,2,cl de,39
1098,2,cl de,78
1098,1,cl de,30
1098,,,8
1099,7,cl de,244
1099,2,traits de,201
1099,,,141
1100,3,cl de,3
1100,3,cl de,11
1100,1,cl de,58
1100,1,cl de,2
1100,0.5,cl de,109
1101,,,79
1101,0.5,cl de,246
1101,1,cl de,156
1101,1,cl de,61
1102,1,bouteille de,32
1102,2,,434
1102,,bocal de,81
1103,3,cl de,189
1103,3,cl de,533
1103,2,cl de,160
1104,1,cl de,4
1104,3,cl de,533
1104,3,cl de,189
1105,2,cl de,11
1105,4,cl de,111
1105,2,cl de,175
1105,6,zeste de,227
1106,1,,158
1106,6,cl de,175
1106,7,feuilles de,344
1107,2,,237
1107,3,feuilles de,258
1107,4.5,cl de,7
1107,3,cl de,11
1107,1,cuillère à café de,491
1108,2,cl de,150
1108,6,cl de,9
1108,4,cl de,5
1109,1,cl de,22
1109,2,cl de,35
1109,1/2,bouteille de,141
1110,1,cl de,339
1110,1,cl de,534
1110,3,cl de,276
1110,5,cl de,5
1111,4,cl de,35
1111,2,cl de,170
1111,3,gouttes d',83
1112,100,cl de,34
1112,1,gousse de,210
1112,1,,259
1112,200,grammes de,68
1113,3.5,cl de,5
1113,2,cl de,9
1113,0.5,cl de,109
1113,0.5,cl de,30
1113,0.5,cl de,83
1114,5,cl de,5
1114,1,cl de,170
1115,4,cl de,535
1115,1,cl de,5
1115,0.5,cl de,83
1116,4,cl d',22
1116,,,536
1116,1,pincée de,461
1117,4,cl de,4
1117,2,cl de,5
1117,2,cl de,7
1117,1,trait de,117
1117,5,gouttes de,16
1117,2,gouttes de,210
1117,3,cl de,69
1117,2,cl de,6
1118,,,2
1118,1,cuillères de,16
1118,1,cuillère de,8
1118,1/2,cuillère de,49
1118,1,,191
1118,,,79
1119,5,cl de,35
1119,2,cl de,78
1119,1,cl de,290
1119,,,12
1120,1,blanc d',50
1120,2,cl de,35
1120,1.5,cl de,75
1120,0.5,cl de,61
1120,3,cl de,8
1121,2,cl de,10
1121,10,cl de,11
1121,0.5,cl de,57
1122,4,cl de,7
1122,12,cl de,81
1122,0.5,cl de,109
1122,,,12
1123,3,cl de,4
1123,3,cl de,101
1123,1.5,cl de,30
1123,1,trait de,6
1124,2,cl de,35
1124,3,cl de,40
1124,1,cl de,86
1125,3,cl d',189
1125,3,cl de,32
1126,6,cl de,7
1126,6,cl de,4
1126,6,cl de,33
1126,1,cl de,86
1127,2,cl de,4
1127,4,cl de,36
1128,2,cl de,31
1128,1,jaune d',50
1128,1,cl de,58
1128,4,cl de,114
1129,4,cl de,35
1129,1,cl de,98
1129,1,cl de,5
1130,250,grammes de,57
1130,1,litre d',209
1130,1,kilo de,537
1131,40,grammes de,47
1131,40,grammes de,334
1131,200,grammes de,146
1131,5,,96
1131,15,grammes d',459
1131,125,grammes de zestes de,54
1131,500,grammes de fleurs de,464
1131,3,litres d',538
1132,7,cuillères à soupe de,57
1132,1,,158
1132,1,litre d',20
1133,1,litre d',539
1133,1,branche de,540
1133,20,cubes de,57
1134,2,cl de,192
1134,4,cl de,3
1134,2,cl de,36
1135,12,cl de,401
1135,0.5,cl de,10
1135,0.5,cl de,150
1135,0.5,cl de,413
1136,5,cl de,4
1136,5,cl de,135
1136,1,cl de,9
1137,2,cl de,541
1137,2,cl de,15
1137,4,cl d',76
1137,3,,235
1138,4,cl de,288
1138,3,cl de,3
1138,2,cl de,124
1138,1,cl de,30
1139,,,79
1139,2,cl de,35
1139,1,cl de,98
1140,2.5,cl de,8
1140,1.5,cl de,3
1140,1.5,cl de,2
1140,1.5,cl de,9
1140,3,trais de,30
1140,1,jaune d',50
1141,5,cl de,16
1141,3,cl de,246
1141,1,,191
1142,4,cl de,8
1142,4,cl de,115
1142,1,,191
1143,2,cl de,116
1143,2,cl de,240
1143,5,cl de,257
1143,1,jaune d',50
1144,3,cl de,5
1144,3,cl de,36
1144,1,cl de,413
1145,20,cl de,148
1145,1,litre de,34
1145,45,cl de,58
1145,10,,50
1145,250,grammes de,57
1145,50,cl de,25
1146,4,cl,124
1146,8-10,cl,34
1146,1,cl de,438
1147,0.5,cl de,30
1147,2,cl de,17
1147,2,cl de,27
1147,2,cl de,11
1147,6,cl de,9
1147,10,cl de,8
1148,4,cl de,7
1148,2,quartiers de,55
1148,2,cl de,192
1148,12,cl de,162
1149,1.5,cl de,397
1149,1.5,cl de,84
1149,3,cl de,97
1149,1,cl de,108
1150,5,cl de,161
1150,5,cl de,4
1150,5,cl de,8
1151,8,cl de,35
1151,5,cl de,4
1151,,cl de,17
1151,7,cl de,69
1151,15,cl de,1
1151,10,cl de,5
1151,2,,55
1151,5,cl de,124
1151,,,25
1152,2,cl de,5
1152,2,cl de,124
1152,2,cl de,1
1152,10,cl de,8
1153,1,cl de,35
1153,4,cl de,175
1153,1,cl de,542
1153,4,goutes d',83
1154,5,cl de,4
1154,5,cl de,7
1154,"7,5",cl de,1
1154,"7,5",cl de,188
1154,15,cl de,183
1155,8,cl de,4
1155,16,cl d',20
1155,4,grammes de,74
1155,8,cl de,1
1156,4,cl de,4
1156,3,cl de,8
1156,3,cl de,9
1157,1,cl de,4
1157,1,cl de,5
1157,1,cl de,3
1157,1,cl de,7
1157,1,cl de,2
1157,2,trait de,1
1157,,,6
1158,1,,543
1158,250,grammes de,19
1158,1,,249
1158,2,,50
1158,37,cl de,108
1158,3,cuillères à café de,544
1159,3,cl de,4
1159,3,cl de,13
1159,10,cl de,51
1159,1,trait de,16
1159,1,trait de,17
1160,1,cuillères à soupe,545
1160,1,cuillères à soupe,546
1160,1,cuillère à soupe de,547
1161,2,,421
1161,1,branche de,548
1161,,jus d'1/2,54
1161,0.5,cl de,549
1162,8,dés de,94
1162,6,morceaux de,482
1162,4,,55
1162,4,cuillères à soupe de,346
1162,1,litre d',20
1163,40,cl de,3
1163,1/2,,172
1163,3,branches de,344
1163,6,cl de,181
1163,15,cl de,17
1164,8,cl de,79
1164,16,cl de,141
1164,2,cl de,116
1165,4,cl de,108
1165,3,cl de,4
1165,3,cl de,81
1165,0.5,cl de,30
1166,5,cl de,43
1166,5,cl de,144
1167,3.5,cl de,139
1167,2,cl de,83
1167,1.5,cl de,214
1168,1,cuillère à café,150
1168,10,cl de,79
1168,2,cl de,5
1168,2,,429
1169,4,cl de,366
1169,2,cl de,13
1170,4,cl de,4
1170,4,cl de,1
1170,4,cl de,117
1171,6,cl de,35
1171,2,cl de,36
1171,2,cl de,30
1172,2,cl de,2
1172,2,cl de,3
1172,1,cl de,150
1172,,jus d'un,434
1173,3,cl,171
1173,15,cl,9
1174,3,cl de,317
1174,1.5,cl de,75
1174,1.5,cl de,11
1174,1.5,cl de,9
1175,1,cl de,2
1175,1,cl de,97
1175,1,cl de,86
1175,1,cl de,31
1175,1,cl de,413
1176,8/10,de,550
1176,2/10,de,32
1176,1,jaune d',50
1176,0.5,cl de,102
1177,4,cl de,317
1177,3,cl de,8
1177,2,cl de,112
1177,1,cl de,1
1178,4/8,volumes de,58
1178,1/8,volumes de,22
1178,1/8,volumes de,106
1178,1/8,volumes de,36
1178,1/8,volumes de,551
1178,1,zeste d',182
1179,3,cl de,32
1179,1.5,cl de,2
1179,1.5,cl de,36
1180,2,pincées de,461
1180,2,pincées de,168
1180,10,clous de girofle,96
1180,6,grammes de,552
1180,1,pincée,26
1180,80,cl de,199
1180,1,cl de,335
1180,150,grammes de,57
1181,5,,237
1181,2,cl de,78
1181,2,cl de,306
1181,,,7
1182,4,cl de,102
1182,2,cl d',553
1182,2,cl de,35
1182,,jus d'un,54
1183,6,cl de,32
1183,0.5,cl de,554
1183,1,cl de,83
1183,,,162
1184,4,cl de,29
1184,2,cl de,533
1184,4,cl de,97
1185,,,162
1185,0.5,cl de,327
1185,3,cl de,4
1185,2,cl de,106
1185,1,cl de,36
1185,,jus d'1,54
1186,0.5,cl de,83
1186,3,cl de,35
1186,10,cl de,34
1186,2,cl de,150
1186,100,grammes de,402
1187,6,cl de,144
1187,2,cl de,97
1187,1,cl de,413
1187,0.5,cl de,201
1187,,,141
1188,4,cl de,5
1188,4,cl de,170
1188,2,cl de,1
1188,2,cl de,135
1189,3,cl de,8
1189,3,cl de,9
1189,2,cl de,3
1189,1,cl de,30
1189,1,cl de,16
1190,3,cl de,32
1190,2.5,cl de,8
1190,2.5,cl de,112
1190,2,cl de,192
1191,2,cl de,84
1191,2,cl de,116
1191,1,trait de,5
1192,33,cl de,52
1192,1,gousse de,210
1192,2,cuillères à soupe de,57
1192,1,sachet de,74
1193,150,grammes de,555
1193,25,cl de,25
1194,20,grammes de,264
1194,3,pieds de,556
1194,15,grammes d',557
1194,10,grammes de,558
1194,1,branche d',559
1194,1,cuillère à soupe de,560
1195,2,,561
1195,250,grammes de,127
1195,1,,562
1195,3,cl de,17
1196,2,cl de,5
1196,2,cl de,4
1196,4,cl de,9
1196,4,cl de,117
1196,1,trait de,30
1196,1,pincées de,64
1197,2,cl de,314
1197,2,cl de,27
1197,1,cl de,2
1197,5,cl de,79
1197,5,cl de,5
1198,2,cl de,417
1198,,,79
1199,4,cl de,81
1199,3,cl de,7
1199,2,cl de,53
1199,1,cl de,222
1200,3,cl de,5
1200,4,cl de,8
1200,1,cl de,16
1200,1,cl de,30
1201,,jus,8
1201,0.5,cl de,150
1201,3,cl de,3
1201,2,cl de,124
1201,2,cl de,22
1202,,,51
1202,3,cl de,5
1202,3,cl de,9
1202,1.5,cl de,156
1203,4,cl de,5
1203,2,cl de,137
1203,1,cl de,36
1203,3,cl de,8
1204,,,51
1204,2,cl de,5
1204,2,cl de,2
1204,1,cl de,16
1204,0.5,cl de,86
1205,"0,75",litres de,3
1205,1,litres de,9
1205,1,litres de,45
1205,1,litres de,27
1205,1,litres de,144
1205,2ou3,trait de,16
1206,,,6
1206,3,cl de,2
1206,3,cl de,16
1206,1,cl de,83
1207,3,cl de,503
1207,3,cl de,4
1207,3,cl de,117
1207,1,cl de,30
1208,4,cl de,35
1208,0.5,cl de,106
1208,0.5,cl de,2
1209,4,cl de,7
1209,12,cl de,9
1209,2,cl de,86
1209,1,cl de,223
1210,6,cl de,35
1210,0.5,cl de,86
1210,0.5,cl de,13
1211,3,cl de,162
1211,1.5,cl de,7
1211,1.5,cl de,22
1211,1.5,cl de,35
1212,2,cl de,25
1212,4,cl de,34
1212,2,cl de,563
1212,4,cl de,52
1213,1,cl de,13
1213,1,cl de,161
1214,4,cl de,4
1214,2,cl de,1
1214,2,cl de,564
1214,6,cl de,52
1214,2,cl de,16
1214,2,cl de,30
1215,20,cl de,565
1215,6,cl de,28
1216,3,cl de,81
1216,3,cl de,228
1216,1,cl de,566
1217,,,6
1217,4,cl de,124
1218,15,cl de,124
1218,15,cl de,161
1218,5,cl de,52
1218,5,cl de,9
1219,2,cl de,32
1219,2,cl de,214
1219,2,cl de,61
1220,4,cl de,5
1220,2,cl de,161
1220,2,cl de,28
1220,4,cl de,42
1220,2,cl de,11
1220,2,cl de,30
1221,3,,182
1221,3,,406
1221,1,,567
1221,1,,404
1222,1,cl de,31
1222,3,cl de,117
1222,3,cl de,4
1223,3,cl de,175
1223,2,cl de,135
1223,2,cl de,17
1224,7,cl de,5
1224,2,gouttes de,170
1225,4,cl de,4
1225,1,cl de,170
1225,2,cl de,494
1225,4,gouttes de,121
1226,2,cl de,4
1226,2,cl de,1
1226,20,cl de,12
1227,4,cl de,3
1227,1,cl de,17
1227,1,cl de,98
1227,1,cl de,2
1227,1,jaune d',50
1228,,,79
1228,2,cl de,32
1228,2,cl de,305
1228,3,cl de,107
1229,4,cl de,32
1229,2,cl d',317
1229,0.5,cl de,83
1229,1,cl de,83
1230,3,cl de,61
1230,"1,5",cl de,124
1230,6,cl de,9
1230,"0,5",cl de,30
1231,2,cl de,5
1231,2,cl de,170
1231,2,cl de,106
1232,30,grammes d',351
1232,1,litre d',20
1233,30,cl de,3
1233,8,,55
1233,45,,96
1233,1,cuillère à soupe de,95
1233,40,cl de,17
1233,50,grammes de,94
1233,25,,568
1233,1,,439
1233,1,cuillère à café d',569
1234,4,cl de,114
1234,1,,178
1234,4,cl de,331
1234,2,cl de,148
1235,1,,570
1235,0.5,cl de,83
1235,3,cl de,16
1235,1,cl de,86
1235,4,cl de,5
1236,4,cl de,36
1236,4,cl de,97
1236,2,cl de,36
1237,3,cl de,9
1237,2,cl de,5
1237,1.5,cl de,75
1237,0.5,cl de,84
1238,,,6
1238,2.5,cl de,150
1238,0.5,cl de,57
1239,0.5,cl de,181
1239,1,cl de,11
1239,6,cl de,87
1239,2,cl de,571
1240,1/5,d',272
1240,4/5,de,144
1240,1,cuillère de,25
1241,4,cl de,9
1241,3,cl de,35
1241,2,cl de,161
1241,1,cl de,30
1242,3,cl de,32
1242,1.5,cl de,19
1242,1.5,cl de,22
1242,0.5,cl de,55
1242,1.5,cl de,52
1243,12,cl de,119
1243,1,jaune d',50
1243,0.5,cl de,16
1243,,,121
1243,,,122
1243,,,123
1244,3,pincées de,227
1244,30,grammes de,55
1244,8,cl de,108
1244,8,cl de,6
1244,1,cl de,17
1245,2,cl de,5
1245,2,cl de,170
1245,2,cl de,106
1245,1/2,jus,54
1246,2,cl de,223
1246,2,cl d',572
1246,2,cl de,573
1247,3,cl de,3
1247,2,cl de,75
1247,1.5,cl de,124
1247,1,cl de,11
1248,2,,149
1248,25,cl de,8
1248,25,cl de,127
1248,0.5,cl de,102
1249,4,cl de,189
1249,,morceau de,57
1250,5,cl de,4
1250,2,cl de,30
1251,3,cl de,8
1251,3,cl de,119
1251,3,cl de,194
1251,1,,191
1252,,,79
1252,0.5,cl de,1
1252,0.5,cl de,30
1252,2,cl de,4
1252,1.5,cl de,53
1252,1,cl de,2
1252,2,cl de,9
1253,2,cl de,7
1253,0.5,cl de,22
1253,2,cl de,574
1253,2,cl de,305
1254,1.5,cl de,7
1254,0.5,cl de,75
1254,0.5,cl de,29
1254,4,cl de,244
1255,0.5,cl de,30
1255,1.5,cl de,32
1255,4,cl de,8
1255,1.5,cl de,22
1256,1,litres de,4
1256,2,cuillères à café de grains de,145
1256,1,,96
1256,1,morceau de,47
1256,90,grammes de,57
1257,,,162
1257,2,cl de,2
1257,4,cl de,36
1258,0.5,cl de,25
1258,3,cl de,35
1258,2,cl de,31
1258,2,cl de,2
1259,,,79
1259,4,cl de,5
1259,2,cl de,125
1259,0.5,cl de,16
1259,0.5,cl de,192
1260,1/3,volumes de,4
1260,1/3,volumes de,2
1260,1/3,volumes de,170
1260,1,zeste d',182
1261,1/3,de,3
1261,1/3,de,59
1261,1/3,de,256
1262,5,cl de,36
1262,1,cl de,2
1262,6,cl de,9
1263,4,cl de,8
1263,4,cl de,9
1263,4,cl de,81
1263,0.5,cl de,30
1264,1/2,jus,54
1264,2,cl de,2
1264,2,cl de,125
1264,2,cl de,317
1265,0.5,cl de,75
1265,2,cl de,106
1265,3,cl de,9
1265,2,cl de,81
1265,4,cl de,5
1266,1,cl de,246
1266,,,20
1266,1,cl de,30
1266,3,cl de,98
1267,2,cl de,575
1267,2,cl de,2
1267,2,cl de,16
1267,1,cl de,576
1268,6,cl de,175
1268,3,cl de,77
1268,,,162
1269,2,kilos de,577
1269,20,,147
1269,20,litres d',20
1270,2,cl de,81
1270,2,cl de,1
1270,2,cl de,83
1270,0.5,cl de,156
1271,4,cl de,35
1271,2,cl de,30
1272,2,cl de,27
1272,2,cl de,9
1272,0.5,cl de,90
1272,2,cl de,5
1273,2,cl de,35
1273,2,cl de,4
1273,2,cl de,7
1273,Quelques,traits de,327
1274,8,cl de,4
1274,5,cl de,317
1274,5,cl de,32
1274,8,cl de,16
1275,1/4,de,125
1275,3/4,de,578
1276,1/3,de,2
1276,1/3,de,37
1276,1/3,de,164
1276,0.5,cl de,33
1277,,cl de,17
1277,1/4,bouteille de,305
1277,1/4,bouteille de,3
1277,1/2,bouteille de,32
1277,,jus de 5,54
1278,3,cl de,3
1278,3,cl de,1
1278,3,cl de,25
1279,4,cl de,3
1279,2,cl de,84
1279,1,cl de,1
1279,6,cl de,9
1280,10,cl de,51
1280,1,cl de,17
1280,5,gouttes de,435
1280,50,cl d',20
1280,10,grammes de,436
1280,3,cl de,16
1280,4,cl de,5
1281,5,cl de,579
1281,4,cl de,4
1281,3,cl de,100
1282,,,79
1282,1.5,cl de,75
1282,0.5,cl de,214
1282,2,cl de,81
1283,2,cl de,156
1283,2,cl de,5
1283,1.5,cl de,112
1283,1.5,cl de,16
1284,8,cl de,171
1284,3,cl de,117
1284,3,cl de,40
1284,3,cl de,580
1285,3,cl d',22
1285,1,cl de,3
1285,20,cl de,141
1286,6,cl de,5
1286,1,cl de,11
1286,1,cl de,30
1287,1,pincée,47
1287,3,cl de,6
1287,3,cl de,1
1287,3,cl de,2
1288,1,part de,171
1288,1,part de,7
1288,10,goûtes de,327
1289,2,morceaux d',154
1289,4,cl de,9
1289,2,cl de,4
1289,2,cl de,2
1289,,,79
1290,4,cl de,9
1290,7,cl de,42
1290,7,cl de,27
1291,10,cl de,308
1291,8,cl de,8
1291,2,cl de,11
1292,4,cl de,581
1292,1.5,cl de,5
1292,1,feuilles de,258
1292,1.5,cl de,582
1292,1.5,cl de,16
1293,6,cl de,583
1293,,,51
1294,3,cl de,42
1294,2,cl de,87
1294,2,cl de,4
1294,5,cl de,79
1295,4,cl de,581
1295,2,cl de,523
1295,1,cl de,17
1295,1/2,,584
1295,1/2,,158
1295,1,,404
1295,1,rondelle de,585
1296,5,cl de,581
1296,2,cl de,135
1296,1,cl de,16
1297,10,,19
1297,2,,70
1297,25,cl de,8
1297,25,cl de,127
1297,0.5,cl de,102
1298,4,cl de,5
1298,4,cl de,11
1298,0.5,cl de,30
1298,1/2,cuillère à café de,57
1298,,,12
1299,4,cl de,8
1299,4,cl de,9
1299,2,cl de,30
1299,2,cl de,16
1299,1,jaune d',50
1300,3,cl de,30
1300,1,,91
1300,7,cl de,8
1301,1,cuillère à café de,125
1301,1.5,cl de,5
1301,1,cuillère à café de,2
1301,3,cl de,8
1301,1,cuillère à café de,16
1302,2,cuillères à café de,10
1302,1,,158
1302,6,cl de,5
1302,,,162
1303,4/6,de,550
1303,1/6,de,111
1303,1/6,de,35
1304,1,,127
1304,15,cl de,34
1304,3,cl de,113
1304,2,cl de,165
1305,2,trait de,2
1305,,,79
1305,,,586
1305,1,morceau de,57
1306,3,cl de,16
1306,6,cl de,8
1306,1/2,gousse d',587
1306,2,cl de,102
1306,3,cl de,7
1306,1,cl de,181
1307,4,cl de,8
1307,4,cl de,16
1307,4,cl de,9
1307,4,cl de,263
1307,4,cl de,10
1307,4,cl de,150
1307,1/2,,249
1308,"1,5",cl de,11
1308,1,cl de,57
1308,0.5,cl de,2
1308,6,cl de,3
1308,1/4,d'une,82
1308,1,tranche de,588
1309,2,cl de,15
1309,3,cl de,536
1309,6,cl de,52
1309,4,cl de,112
1310,4,cl de,413
1310,3,cl de,16
1310,5,cl de,8
1310,15,cl de,133
1311,8,cl de,8
1311,6,cl de,16
1311,6,cl de,9
1311,1,cl de,30
1312,12,cl de,8
1312,6,cl de,16
1312,6,cl de,9
1312,1,cl de,30
1313,3,cl de,278
1313,,,6
1314,2,cl de,3
1314,2,cl de,8
1314,1.5,cl de,2
1314,1,cl de,16
1314,1,cl de,116
1315,3,,296
1315,3,cl de,40
1315,4,cl de,4
1316,4,cl de,3
1316,4,cl de,5
1316,2,cl de,30
1316,2,cl de,11
1317,,,20
1317,4,cl de,5
1317,1,cl de,98
1318,9,cl de,417
1318,3,cl de,413
1319,3,cl de,3
1319,2,cl de,8
1319,2,cl de,11
1319,2,cl de,9
1319,2,cl de,27
1319,2,cl de,437
1319,1,cl de,216
1320,10,bouteilles de,79
1321,3,cl de,35
1321,1,cl de,81
1321,1,cl de,2
1322,2,cuillères à soupe,294
1322,3,cuillères à soupe,589
1322,4,cuillères à soupe,545
1322,4,cuillères à soupe,546
1322,5,cuillères à soupe,227
1323,,,51
1323,6,cl de,81
1323,4,cl de,4
1323,2,cl de,75
1324,2,cl de,590
1324,1.5,cl de,273
1324,2,cl de,11
1324,4,cl de,3
1324,6,feuilles de,344
1324,,,12
1325,1,cl de,30
1325,4,cl de,40
1325,4,cl de,24
1326,6,cl de,148
1326,4,cl de,179
1326,2,cl de,366
1327,2/3,de,9
1327,1/3,de,52
1327,0.5,cl de,1
1327,4,cl de,3
1328,5,cl de,35
1328,5,cl de,69
1328,2,cl de,1
1329,3,cl de,1
1329,3,cl de,4
1329,3,cl de,30
1330,3,cl de,13
1330,3,cl d',189
1330,1,cl de,1
1330,,,34
1331,2,cl de,579
1331,3,cl de,33
1332,10,cl de,34
1332,10,cl de,9
1332,1,cl de,246
1333,2,cl de,75
1333,6,cl de,9
1333,8,cl de,34
1333,"1,5",cl de,241
1334,12,cl de,151
1334,8,cl de,87
1334,0.5,cl de,109
1335,2,cl de,5
1335,2,cl de,339
1335,3,cl de,591
1335,4,cl de,42
1335,2,cl de,78
1336,2,boules de,297
1336,2,cl de,75
1336,4,cl de,79
1336,1,,592
1336,,,57
1337,6,cl de,4
1337,1.5,cl de,273
1337,2,cl de,150
1338,4,cl de,4
1338,3,cl de,39
1338,8,cl de,108
1338,3,cl de,593
1339,0.5,cl de,30
1339,0.5,cl de,5
1339,3,cl de,151
1339,0.5,cl de,16
1339,1.5,cl de,29
1340,3,cl de,4
1340,4,cl de,80
1340,2,cl de,84
1340,1,cl de,30
1341,0.5,cl de,25
1341,4,cl de,7
1341,0.5,cl de,22
1341,2,cl de,13
1342,4,cl de,124
1342,6,cl de,27
1342,8,cl de,9
1342,1,trait de,135
1343,2,cl de,4
1343,2,cl de,135
1343,2,cl de,306
1343,3,cl de,8
1343,3,cl de,87
1344,2,cl de,262
1344,4,cl de,108
1344,4,cl de,6
1345,4,cl de,35
1345,4,cl de,32
1345,8,cl de,8
1345,0.5,cl de,30
1346,5,cl de,159
1346,2,cl de,192
1346,2,cl de,116
1346,1,cl de,2
1346,2,cl de,5
1347,1,cl de,2
1347,2,cl de,16
1347,1,cl de,29
1347,4,cl de,159
1348,4,cl de,4
1348,10,cl de,34
1348,1,cl de,242
1349,4,cl de,8
1349,2,cl de,28
1349,1,cl de,4
1349,1,cl de,5
1349,0.5,cl de,16
1350,2,bouteilles de,155
1350,25,cl de,17
1350,20,cl de,2
1350,750,grammes de,64
1351,1/4,de,176
1351,1/4,de,32
1351,2/4,de,60
1352,3,cl de,150
1352,50,g de,362
1352,5,cl de,27
1352,10,cl de,288
1353,1.5,cl de,4
1353,1.5,cl de,33
1354,7,cl de,79
1354,1,trait de,4
1354,4,cl de,447
1355,6/9,de,5
1355,2/9,de,4
1355,1/9,de,176
1355,1,zeste de,54
1356,4,cl de,8
1356,3,cl de,35
1356,2,cl de,2
1356,1,cl de,246
1357,2,cl de,3
1357,2,cl de,7
1357,1,cl de,30
1357,15,cl de,8
1358,2,,182
1358,1,,404
1358,2,lamelles de,94
1358,1,poignée d',420
1359,2,cl de,1
1359,3,cl de,4
1359,3,cl de,100
1359,2,cl de,75
1360,3,cl de,98
1360,2,cl de,1
1360,0.5,cl de,83
1361,1,cl de,17
1361,3,cl de,5
1361,2,cl de,16
1361,,,79
1362,0.5,cl de,17
1362,1,cl de,4
1362,,jus d'1/2,54
1362,10,cl de,79
1363,,,79
1363,3,cl de,8
1363,2,cl de,75
1363,2,cl de,32
1364,2,cl de,339
1364,1,cl de,4
1364,,,79
1365,3,cl de,32
1365,4,cl de,67
1365,,,255
1365,2,morceaux de,57
1366,1,cl de,40
1366,1,goutte de,1
1366,1,cl de,7
1366,0.5,cl de,30
1367,2,cl de,181
1367,6,cl de,79
1367,1,cl de,150
1367,2,cl de,45
1368,1,cl de,306
1368,4,cl de,4
1368,2,cl de,87
1368,,,79
1369,6,cl de,79
1369,3,cl de,7
1369,1.5,cl de,11
1370,5,cl de,4
1370,1,cl de,339
1370,1,cl de,9
1371,4,cl de,32
1371,4,cl de,40
1371,4,cl de,22
1371,4,cl de,117
1372,2,cuillère de,30
1372,3,gouttes de,594
1372,5,cl de,124
1372,1,trait de,98
1372,5,cl de,59
1372,1,pincées de,168
1373,3,cl de,32
1373,3,cl de,2
1374,2,cl d',189
1374,1,,127
1374,1,cl de,2
1374,1,sirop de,595
1375,0.5,cl de,75
1375,2,cl de,4
1375,2,cl de,1
1375,1.5,cl de,36
1375,1.5,cl de,112
1376,1,jaune d',50
1376,2,cl de,596
1376,3,cl de,4
1376,0.5,cl de,16
1376,0.5,cl de,382
1376,1/2,cuillère de,57
1376,5,feuilles de,258
1377,1,feuille de,597
1377,1,petite ,19
1377,4,cl de,598
1377,,,79
1378,50,grammes de,599
1378,75,grammes de,600
1378,30,grammes de,601
1378,35,grammes de,602
1378,2.5,kilos de,57
1378,50,litres d',20
1379,0.5,cl de,1
1379,3,cl de,5
1379,2.5,cl de,156
1379,0.5,cl de,11
1380,1/2,,158
1380,2,cl de,246
1380,6,cl de,3
1381,4.5,cl de,35
1381,4.5,cl de,164
1381,1,cl de,11
1381,1,cl de,16
1382,3,cl de,5
1382,2,cl de,603
1382,5,cl d',12
1383,4,cl de,604
1383,2,cl de,240
1383,4,cl de,27
1384,50,cl de,239
1384,125,grammes de,516
1384,1,litre d',20
1384,1,petit verre de,3
1384,,rondelles de,54
1385,3,cl de,25
1385,3,cl de,8
1385,3,cl de,1
1385,3,cl de,223
1386,4,cl de,4
1386,2,cl de,33
1386,1,cl de,246
1387,2,boules de,60
1387,15,cl de,481
1388,1,cl de,30
1388,1,cl de,201
1388,6,cl de,283
1388,6,cl de,6
1388,6,cl de,605
1389,1,boule de,174
1389,2,cl de,81
1389,2,cl de,246
1390,4,cl de,7
1390,4,cl de,25
1390,4,cl de,24
1391,4,cl de,5
1391,0.5,cl de,30
1391,1,blanc d',50
1392,4,cl de,4
1392,3,cl de,42
1392,1,trait de,30
1393,4.5,cl de,3
1393,1,cl de,2
1393,4.5,cl de,11
1393,0.5,cl de,57
1393,1,cl de,125
1394,4,cl de,7
1394,4,cl de,75
1394,4,,19
